condition,t_s,p1_I,p1_Q,p2_I,p2_Q,p3_I,p3_Q,wide_I,wide_Q
detuned_channels,0.0096,0.802046736,0.754181818,0.656393069,0.753445478,-0.220438415,-0.862154455,-0.178358314,-0.0694413829
detuned_channels,0.00961,0.479851025,0.749321434,0.600774496,0.738224301,0.254841258,-1.13753752,-0.0358647047,-0.0747821323
detuned_channels,0.00962,-0.0227697794,0.993815836,0.432715372,1.05281153,0.51265661,-0.85046361,0.132066196,-0.0851609156
detuned_channels,0.00963,-0.287714771,1.1790288,0.243520952,0.878256304,0.887095041,-0.744631824,0.0532510353,0.105460793
detuned_channels,0.00964,-0.411660164,0.774072633,-0.246014705,0.998002098,0.771747741,-0.500479955,0.0545521258,-0.112781207
detuned_channels,0.00965,-0.706002733,0.707817216,-0.542452614,0.728386483,1.00096224,0.00547624639,-0.185783345,-0.00196716802
detuned_channels,0.00966,-1.08811709,0.244573876,-0.737801076,0.670025767,0.926134104,0.181527991,0.0853423623,0.0607303101
detuned_channels,0.00967,-1.10741161,0.203145848,-0.898510208,0.372841293,0.861838172,0.607501124,-0.124020892,-0.092324476
detuned_channels,0.00968,-0.918814771,-0.111741955,-0.864313269,-0.0203049381,0.559947948,0.718297691,0.120308429,0.143258334
detuned_channels,0.00969,-0.904843616,-0.426246306,-1.1216091,-0.201632332,0.302175038,0.939956424,-0.0587428862,-0.136935631
detuned_channels,0.0097,-0.64362352,-0.782056824,-0.981188646,-0.53140098,0.183456502,1.13956857,-0.0883660652,0.0338022422
detuned_channels,0.00971,-0.583072795,-0.942816076,-0.685496978,-0.648339472,-0.0410624266,1.17231804,-0.0327948387,-0.16135456
detuned_channels,0.00972,-0.167820138,-1.11562319,-0.256843609,-0.969882228,-0.609992715,0.68437807,-0.038704204,-0.0478386749
detuned_channels,0.00973,0.142799938,-1.04664782,-0.0823414664,-1.23249459,-0.78528901,0.644841183,-0.100640561,-0.00353425596
detuned_channels,0.00974,0.502387754,-0.919410774,0.316998125,-1.00629376,-0.964710427,0.242999286,-0.0210952025,-0.0275168789
detuned_channels,0.00975,0.629728319,-0.650929397,0.494745069,-0.932352246,-0.892530921,0.234730394,0.107389649,0.0128823513
detuned_channels,0.00976,1.01824103,-0.575748936,0.857785326,-0.82227212,-1.09173873,-0.356752844,0.0993411185,-0.114720989
detuned_channels,0.00977,0.945857083,-0.157321291,0.933043557,-0.20283453,-0.947180104,-0.6482604,-0.0585438151,-0.265808794
detuned_channels,0.00978,1.0891059,0.188618063,0.885644561,-0.0521373872,-0.670127012,-0.78868687,0.125528091,0.0523817632
detuned_channels,0.00979,0.848013393,0.327266554,1.00416674,0.221538786,-0.382995586,-0.915699205,-0.026436937,0.00558395842
detuned_channels,0.0098,0.785503515,0.690396865,0.873705164,0.440348762,-0.134195192,-0.879304719,-0.00929984995,0.0064899899
detuned_channels,0.00981,0.290391325,0.911044102,0.607865813,0.717887321,0.264363883,-0.795995896,-0.224511869,0.110846042
detuned_channels,0.00982,0.271136906,1.16690796,0.34806479,1.09212193,0.514937123,-1.0376706,-0.0283720874,-0.146330223
detuned_channels,0.00983,0.00157072918,1.14555873,0.350814782,1.15823039,0.834098753,-0.544317159,-0.0285934833,-0.0721165133
detuned_channels,0.00984,-0.321634413,0.80813065,-0.267237358,0.948088374,0.88471252,-0.414192741,0.0069279251,0.0787232725
detuned_channels,0.00985,-0.715405607,0.713005106,-0.466231088,0.682025033,0.99510121,0.0889642157,0.235716841,0.279961538
detuned_channels,0.00986,-0.794085484,0.571647118,-0.785658279,0.707432422,0.812406919,0.230718781,0.00959303672,0.0477494786
detuned_channels,0.00987,-1.07956648,0.175676538,-0.939901536,0.320181464,0.851154184,0.61745094,-0.0709393598,0.025941427
detuned_channels,0.00988,-0.993734205,-0.0678004372,-1.00971773,-0.0133961315,0.577599299,0.840110838,-0.000635187644,-0.0525228659
detuned_channels,0.00989,-0.954614803,-0.290349438,-0.947937074,-0.354733555,0.310076078,0.784863454,-0.0553460264,-0.0636143005
detuned_channels,0.0099,-0.718365296,-0.695745072,-0.909704596,-0.714419298,-0.140991766,0.923022938,-0.0777431116,-0.0590181341
detuned_channels,0.00991,-0.405568022,-0.908215695,-0.580780358,-0.707771335,-0.381035289,0.945345488,0.105127241,-0.0943316706
detuned_channels,0.00992,-0.328444809,-1.03721554,-0.426420685,-1.02469281,-0.578028213,0.906034087,-0.0298406439,0.102401293
detuned_channels,0.00993,0.127029339,-0.99619194,-0.133663167,-1.14112311,-0.974718477,0.646596029,-0.142535267,-0.0682582331
detuned_channels,0.00994,0.52153693,-0.765113232,0.514893874,-1.00268009,-0.883302507,0.562648995,-0.120094726,0.00424012681
detuned_channels,0.00995,0.652760387,-0.746187344,0.589652227,-0.878017207,-0.850128951,-0.00947498662,-0.113860806,0.0626034863
detuned_channels,0.00996,0.783829146,-0.301241338,0.929530394,-0.678856503,-0.858404499,-0.282435151,0.0199095978,-0.0175626371
detuned_channels,0.00997,0.707850064,-0.213925661,1.05646139,-0.456585822,-0.828310909,-0.707589633,0.11542492,0.136582359
detuned_channels,0.00998,1.0729456,-0.0568121332,1.07718339,-0.0517446675,-0.736599036,-0.717587875,-0.0956246179,0.0685286187
detuned_channels,0.00999,0.774483679,0.390292605,1.18694558,0.21096065,-0.239063154,-0.933565815,0.0138670628,-0.0179645877
detuned_channels,0.01,0.661725001,0.521614707,0.799448212,0.439334026,0.0299075928,-1.17573146,-0.0732227906,-0.148828508
detuned_channels,0.01001,0.774796277,0.818236759,0.661730812,0.822961131,0.169721057,-0.971709225,0.0978299202,-0.00306454662
detuned_channels,0.01002,0.237393741,0.871462973,0.332027191,0.963000526,0.72035485,-0.378767461,-0.119523261,0.17070033
detuned_channels,0.01003,-0.245044611,0.998997586,0.0154294703,1.17370834,0.851304971,-0.656222589,0.042250833,-0.0220755001
detuned_channels,0.01004,-0.373694704,0.895373588,-0.442485974,1.00678001,0.847318738,-0.434830698,-0.061261482,-0.0551623129
detuned_channels,0.01005,-0.672941515,0.871846952,-0.398719821,1.05433482,0.938286702,0.087170571,0.194680186,-0.00718200109
detuned_channels,0.01006,-0.863366684,0.579748347,-0.767247824,0.561976501,1.10727267,0.286818235,-0.0409152673,0.160120801
detuned_channels,0.01007,-0.875372444,0.309910617,-0.996631918,0.248163594,0.932869332,0.630028238,0.0860507713,0.0659830497
detuned_channels,0.01008,-0.98346024,0.0759994293,-1.10225274,0.154739629,0.608312159,0.833808562,0.206261264,-0.0212560525
detuned_channels,0.01009,-1.05546864,-0.393841289,-1.11077695,-0.235360379,0.238835634,1.00394023,0.10647648,0.108108778
detuned_channels,0.0101,-1.02790602,-0.61980402,-0.709208919,-0.616258739,0.113515021,0.877315406,-0.0402233827,-0.115962772
detuned_channels,0.01011,-0.419331611,-0.945766237,-0.442310343,-0.684551073,-0.381720296,0.848356866,-0.104930499,0.0215719479
detuned_channels,0.01012,-0.248235899,-0.959396755,-0.325534388,-0.815682156,-0.621771511,0.651078083,0.232539516,0.065473988
detuned_channels,0.01013,0.0422509045,-1.04652457,-0.155389516,-0.810593328,-0.783296435,0.607807877,-0.0676930868,0.0462018263
detuned_channels,0.01014,0.238735131,-1.07128992,0.325748148,-0.994171906,-0.678110784,0.266353314,0.0552165095,-0.0613171591
detuned_channels,0.01015,0.624877558,-0.679175939,0.585814399,-0.978798601,-1.06922604,0.065051575,-0.0892588726,-0.046819999
detuned_channels,0.01016,0.727849792,-0.58614939,0.772347536,-0.576139459,-0.779133658,-0.250446702,-0.0307382789,0.164781325
detuned_channels,0.01017,0.844877654,-0.284830888,1.00419767,-0.346846293,-0.79914796,-0.565335796,-0.136514976,0.034564457
detuned_channels,0.01018,0.921931183,-0.0652442894,0.986633844,-0.24092426,-0.697116308,-1.06862953,-0.0997649799,0.065110795
detuned_channels,0.01019,1.01330806,0.299841545,0.916916868,0.319634602,-0.405799391,-0.944195404,-0.152101226,0.182821848
detuned_channels,0.0102,0.896386229,0.515125802,0.843502519,0.520885493,0.0207937047,-0.791745892,0.018857635,-0.118278022
detuned_channels,0.01021,0.617451934,0.84781842,0.624949785,0.912310036,0.207146965,-0.77131257,0.0266040161,-0.0551916594
detuned_channels,0.01022,0.344499131,0.672200704,0.301832241,0.912060327,0.533408422,-0.885664879,0.0685087015,0.0440662033
detuned_channels,0.01023,0.266793684,1.22093689,-0.0268903392,1.00643856,0.908776542,-0.526059538,0.00273206282,0.0134543418
detuned_channels,0.01024,-0.31322146,0.753764275,-0.326473529,0.965131882,0.789495075,-0.207553524,0.0637146309,0.0196456203
detuned_channels,0.01025,-0.647928439,0.827511068,-0.508131221,0.79214057,1.04375489,0.119808358,0.0781132183,0.114404651
detuned_channels,0.01026,-0.853143732,0.526344244,-0.776951344,0.608393795,0.997299512,0.328571995,-0.0786639377,0.0861380512
detuned_channels,0.01027,-0.980923238,0.334806478,-1.04640996,0.309195655,0.605391225,0.591774042,-0.11089166,-0.0906326449
detuned_channels,0.01028,-1.06759046,-0.019594878,-1.0761542,0.186768546,0.424445015,0.800646668,0.359184317,0.0169215302
detuned_channels,0.01029,-1.11915813,-0.259743552,-0.942723374,-0.379983978,0.0946701394,1.07357514,-0.0533666603,-0.0387850509
detuned_channels,0.0103,-0.811263507,-0.552137535,-0.768029978,-0.742149211,-0.369028172,1.10483365,0.0572444351,0.0056849997
detuned_channels,0.01031,-0.454259891,-0.75199214,-0.567577916,-0.699382315,-0.577708015,1.03511378,-0.258115702,-0.0256334155
detuned_channels,0.01032,-0.359476099,-0.854457658,-0.349417166,-0.707334211,-0.900179202,0.769352609,0.0428444835,-0.0159487021
detuned_channels,0.01033,-0.0247660537,-1.07059485,0.0551292835,-0.940100207,-0.843288587,0.660154292,-0.0604836031,-0.0522389466
detuned_channels,0.01034,0.216453773,-0.813966495,0.127593625,-0.90543588,-0.899361885,0.13283236,-0.167971955,0.0396369808
detuned_channels,0.01035,0.591067088,-0.588293969,0.554817585,-0.751044817,-0.932944278,-0.188099006,0.106846527,-0.0721939405
detuned_channels,0.01036,0.958377926,-0.484271499,0.849140606,-0.662202077,-1.06364114,-0.490023408,0.0893614645,-0.145185795
detuned_channels,0.01037,1.05583438,-0.322122264,1.09759115,-0.156834036,-0.743223759,-0.634074734,0.0167027304,-0.188341916
detuned_channels,0.01038,0.896944494,-0.126169364,0.950257555,-0.1177798,-0.497553279,-1.02440083,-0.00177021415,0.102344362
detuned_channels,0.01039,1.14894484,0.237404758,0.741645106,0.302443633,-0.129368686,-0.922245311,0.196570401,-0.188490251
detuned_channels,0.0104,0.741795749,0.425126775,0.889265575,0.559792079,0.0181518331,-1.07198061,0.0349675238,0.197415975
detuned_channels,0.01041,0.665706881,0.949489939,0.788518963,0.623927336,0.586838796,-0.97240562,-0.178259641,-0.103823454
detuned_channels,0.01042,0.324452848,0.897909094,0.429145243,0.909665683,0.671608346,-0.834568921,-0.186222337,-0.0587589992
detuned_channels,0.01043,0.147660876,0.936517205,0.0456732156,0.946346517,0.993768992,-0.506848499,-0.0165529323,0.0171959941
detuned_channels,0.01044,-0.0345595653,1.12415757,-0.308227184,0.748967376,0.952215892,-0.243500271,-0.0905599961,0.19805428
detuned_channels,0.01045,-0.510223447,0.827210616,-0.245441551,0.841491979,0.979506481,0.188451658,0.0720820242,-0.0764802466
detuned_channels,0.01046,-0.677115407,0.634029287,-0.727858551,0.696936952,0.879299904,0.549744239,0.12903795,-0.199102557
detuned_channels,0.01047,-0.989487407,0.49559718,-1.17906123,0.403827738,0.793037595,0.640874935,0.00079816933,-0.145131113
detuned_channels,0.01048,-1.04730229,0.274627898,-0.959251039,-0.0227684197,0.664774963,0.984309303,-0.114041857,0.00399881265
detuned_channels,0.01049,-1.00142506,-0.245833501,-1.00111859,-0.132676337,0.0520414565,0.900127205,-0.109134739,-0.0861252983
detuned_channels,0.0105,-0.78037267,-0.380389989,-0.809067572,-0.713011368,-0.25248937,0.973679166,0.112762987,-0.0946494798
detuned_channels,0.01051,-0.691496376,-0.55282396,-0.652769415,-0.739332357,-0.554531593,0.683132629,-0.123515789,0.0137282093
detuned_channels,0.01052,-0.411055422,-0.895433212,-0.39557128,-0.893308796,-0.786455032,0.91859875,0.0678566165,0.0329072401
detuned_channels,0.01053,0.0481557168,-1.12610353,-0.145443448,-0.901546197,-0.680062221,0.410835131,0.106398253,-0.0404229069
detuned_channels,0.01054,0.0383287019,-0.945832501,0.210323991,-0.917908951,-1.09189258,-0.0405761388,-0.0791011902,-0.000321994678
detuned_channels,0.01055,0.482194929,-0.890383796,0.521066176,-0.819166211,-0.787457993,-0.173755487,-0.0671659552,-0.125993727
detuned_channels,0.01056,0.795147723,-0.799111205,0.807432778,-0.564032477,-0.811099996,-0.673909036,-0.15716536,0.149239149
detuned_channels,0.01057,0.779623278,-0.326034643,0.793554852,-0.531890854,-0.923626618,-0.655745733,-0.0150873693,0.134145024
detuned_channels,0.01058,1.0365152,-0.243672931,1.07258538,0.0844208917,-0.363814113,-0.956462319,-0.0902754867,0.0698566508
detuned_channels,0.01059,1.06260335,0.0190265353,1.0281217,0.0678138629,-0.146028753,-1.08400355,0.167345769,0.100676081
detuned_channels,0.0106,0.944732875,0.485577885,0.831390945,0.396054857,0.104356398,-1.04998301,-0.0828348766,-0.0565662107
detuned_channels,0.01061,0.72137981,0.826303075,0.589196795,0.718286591,0.498288665,-0.984305274,-0.000685794864,-0.0141093948
detuned_channels,0.01062,0.652871137,0.896586028,0.21384016,0.864806239,0.774047097,-0.537937965,-0.0212349722,0.0561401943
detuned_channels,0.01063,0.182313584,0.839070245,0.119453626,0.914092649,0.888500047,-0.363376948,-0.0883635532,-0.159591724
detuned_channels,0.01064,-0.169776117,1.01219283,-0.208947552,0.895800233,0.894910726,-0.127102062,0.196963279,-0.115614293
detuned_channels,0.01065,-0.493221369,0.711969266,-0.469422993,0.794175729,1.07035103,0.286054413,-0.140108029,-0.0965222377
detuned_channels,0.01066,-0.727626892,0.886424065,-0.772762083,0.630408484,0.940895967,0.295803098,-0.0101634994,0.0777100706
detuned_channels,0.01067,-1.03029998,0.455781964,-1.01312976,0.270252777,0.723373805,0.664863609,0.303057164,-0.0790541473
detuned_channels,0.01068,-0.883637339,0.0963345214,-0.919917418,-0.0478953775,0.405931617,0.705491605,-0.0421107949,0.0508541367
detuned_channels,0.01069,-0.893587708,-0.0253396084,-0.988716413,-0.305129799,0.308202379,0.99886557,-0.0126810171,-0.0543758615
detuned_channels,0.0107,-0.921775204,-0.461303755,-0.926195262,-0.408256318,-0.302810638,0.971606247,-0.181816196,-0.125651793
detuned_channels,0.01071,-0.820773554,-0.777163098,-0.787880594,-0.738081673,-0.568304911,0.822884171,0.17170357,0.100147034
detuned_channels,0.01072,-0.676783732,-0.909090491,-0.459224402,-0.960567781,-0.639661264,0.534237865,-0.159232779,0.148169854
detuned_channels,0.01073,-0.196738372,-1.12853923,-0.0341302581,-1.01531733,-0.923377668,0.254532301,-0.142590001,-0.0292320906
detuned_channels,0.01074,0.21076974,-0.815382669,0.100232981,-1.00370445,-0.953971271,0.160290771,0.0900787303,0.112249494
detuned_channels,0.01075,0.490792652,-0.747948219,0.776351953,-0.751651876,-1.12846592,-0.199409094,-0.0776233314,0.0728257163
detuned_channels,0.01076,0.432087168,-0.820643558,0.929053077,-0.703527184,-0.906460993,-0.487787807,0.145887524,0.0317624436
detuned_channels,0.01077,0.857231148,-0.523188067,0.920948456,-0.289783492,-0.7130603,-0.561537768,-0.101411979,0.0370438786
detuned_channels,0.01078,0.954824347,-0.185528555,1.00628619,-0.061473347,-0.405889657,-1.01820184,-0.229523008,-0.00997801153
detuned_channels,0.01079,0.944853036,0.147468259,0.918897651,0.247750612,-0.129236409,-0.822499502,-0.0863538579,0.0391873238
detuned_channels,0.0108,1.04995304,0.596930788,0.831635965,0.608716106,0.352190649,-0.863009736,0.0317500264,-0.0618604489
detuned_channels,0.01081,0.739718107,0.707201826,0.574840163,0.840589665,0.436691925,-1.18352754,-0.103626964,-0.0554534288
detuned_channels,0.01082,0.571107353,0.784420486,0.406383172,0.936824505,0.628313138,-0.590137664,0.00603612524,0.0237108762
detuned_channels,0.01083,0.395822709,0.961301602,0.0939008641,0.952458958,1.02212363,-0.526097417,-0.100704067,-0.221036586
detuned_channels,0.01084,-0.0764091042,0.941386956,-0.0277792689,0.87061006,0.8709745,-0.0600323113,-0.000974494203,0.0227539951
detuned_channels,0.01085,-0.403063417,0.847540227,-0.344673672,0.887675282,0.957175105,0.206969359,0.162133511,-0.256136471
detuned_channels,0.01086,-0.571152979,0.820270714,-0.482521927,0.735989556,0.768895558,0.455066841,0.0263604641,-0.0611288149
detuned_channels,0.01087,-0.839264543,0.493043236,-1.06294351,0.433272108,0.913732016,0.882490201,-0.0783193456,-0.0665782797
detuned_channels,0.01088,-1.12105035,0.141510703,-1.01850892,0.102859217,0.341415441,1.05372678,0.0283048295,0.0336010257
detuned_channels,0.01089,-1.19860586,-0.169603076,-0.83702404,-0.433017846,-0.0402608249,0.994778335,0.106684016,-0.241274522
detuned_channels,0.0109,-0.988425266,-0.327648918,-0.944578356,-0.533617411,-0.33574708,0.972067533,0.086159348,0.171741721
detuned_channels,0.01091,-0.692176901,-0.604665664,-0.584430073,-0.718074106,-0.61925563,0.839745071,0.0844954497,-0.0212753545
detuned_channels,0.01092,-0.674656539,-0.598332432,-0.0418791602,-0.972062017,-0.792277005,0.680018745,-0.0208140424,-0.0241559998
detuned_channels,0.01093,-0.328217834,-0.924163412,-0.244072555,-1.00043153,-0.849942801,0.548441074,-0.0779180835,0.0597823928
detuned_channels,0.01094,0.2497701,-1.00559877,0.256921266,-0.877936581,-0.87327902,-0.0198174125,0.0317172185,0.0690909027
detuned_channels,0.01095,0.4835535,-1.19481207,0.806726927,-0.986636951,-0.978331441,-0.343800402,-0.098230279,0.0393495938
detuned_channels,0.01096,0.60487589,-0.888739433,0.758104641,-0.747800724,-0.983792134,-0.545149379,0.0857340269,-0.0514171471
detuned_channels,0.01097,0.925653683,-0.536176899,0.947071846,-0.329131449,-0.715501958,-0.840665805,0.201274795,0.060455744
detuned_channels,0.01098,0.949987194,-0.307740795,1.02423906,-0.0872773227,-0.37202913,-0.915760791,0.121897761,0.043335802
detuned_channels,0.01099,1.0586535,-0.0483027423,0.937117854,0.397156607,0.0779544949,-1.25654589,-0.00796134323,0.0271857161
detuned_channels,0.011,0.874920592,0.350270343,0.744012308,0.589179798,0.269375811,-0.988681381,0.0557970513,0.201444129
detuned_channels,0.01101,0.672965139,0.769935397,0.709796308,0.797155465,0.639015237,-0.793694096,0.0830022018,-0.0284422922
detuned_channels,0.01102,0.343415932,0.867660191,0.342992689,0.969582544,0.883590814,-0.482917431,-0.0976609181,-0.0907275758
detuned_channels,0.01103,0.421812065,1.0949674,0.121597508,1.0865224,1.10061813,-0.444557743,-0.0970662515,0.135104634
detuned_channels,0.01104,-0.0651950256,1.03341957,-0.365318198,1.08017463,1.01490266,0.0867540883,-0.0503865983,0.0240656903
detuned_channels,0.01105,-0.25029493,1.00945185,-0.646396513,0.92075435,1.05780245,0.25254825,-0.128958708,0.0759438458
detuned_channels,0.01106,-0.436260373,0.918703346,-0.906254158,0.539869151,0.928992753,0.61678867,-0.197812284,-0.0989232259
detuned_channels,0.01107,-0.801945058,0.590788621,-0.999172422,0.441793916,0.714042987,0.657206129,-0.129032165,0.0300150631
