t_s,z_i_v,z_q_v,shunt_v
1.623657e+00,-1.003918e-02,-7.251893e-03,4.107089e-03
1.623779e+00,-1.946635e-02,-7.999442e-03,1.705306e-03
1.623901e+00,-3.677735e-03,-2.078124e-03,5.570570e-03
1.624023e+00,-1.523699e-02,-9.788459e-03,-1.395089e-03
1.624146e+00,-7.669652e-03,-1.147216e-02,-5.160319e-03
1.624268e+00,-5.852318e-03,-1.223934e-02,3.689877e-03
1.624390e+00,-9.091818e-03,-3.646772e-03,-7.856138e-04
1.624512e+00,-3.764658e-03,-8.286417e-03,-1.997883e-03
1.624634e+00,-2.090598e-03,-1.847215e-02,-7.878738e-05
1.624756e+00,-3.531924e-03,-3.564169e-03,5.534780e-03
1.624878e+00,-4.557165e-03,-1.174243e-02,3.664078e-03
1.625000e+00,-8.152662e-03,-8.093833e-03,-5.501340e-04
1.625122e+00,-5.974746e-03,-9.264383e-03,-1.639496e-03
1.625244e+00,-4.045983e-03,-1.192777e-02,2.207662e-03
1.625366e+00,-1.302412e-02,-1.324518e-02,-2.503040e-03
1.625488e+00,-9.927175e-03,-1.304228e-02,-9.016276e-04
1.625610e+00,-1.874963e-03,-6.618803e-03,-4.406159e-03
1.625732e+00,-7.173688e-03,-1.165405e-02,2.222543e-03
1.625854e+00,-9.901999e-04,-1.318290e-02,9.417035e-05
1.625977e+00,-2.898047e-03,-1.159943e-02,4.180610e-03
1.626099e+00,-9.134728e-03,-1.507420e-02,3.214765e-03
1.626221e+00,-5.028949e-04,-1.131495e-02,7.864291e-04
1.626343e+00,-5.526340e-04,-8.275450e-03,3.470847e-03
1.626465e+00,-8.391763e-03,-7.041355e-03,-1.322131e-04
1.626587e+00,-4.957791e-03,-1.468699e-02,-7.020739e-04
1.626709e+00,-9.071624e-03,-8.350559e-03,-1.327989e-03
1.626831e+00,-3.934622e-03,-1.084302e-02,-1.796002e-03
1.626953e+00,-7.465837e-03,-9.938427e-03,4.681252e-04
1.627075e+00,-7.312367e-03,-1.302180e-02,-9.766917e-04
1.627197e+00,-4.775586e-03,-1.060765e-02,-1.457567e-05
1.627319e+00,-5.341370e-03,-6.518341e-03,4.811576e-03
1.627441e+00,-7.244742e-03,-7.130353e-03,1.669505e-03
1.627563e+00,2.388154e-03,-5.559482e-03,1.570058e-03
1.627686e+00,-6.675712e-03,-1.072728e-02,1.951032e-03
1.627808e+00,4.691869e-03,-1.400605e-02,-1.149445e-03
1.627930e+00,-4.287238e-03,-6.226241e-03,-3.526974e-03
1.628052e+00,-5.624942e-03,-1.625526e-02,1.410901e-03
1.628174e+00,-7.124445e-03,-3.845024e-03,-4.567176e-03
1.628296e+00,-1.128116e-02,-1.667173e-02,1.317313e-03
1.628418e+00,-4.256151e-03,-1.416197e-02,-2.491168e-03
1.628540e+00,1.118256e-03,-1.335697e-02,5.528743e-03
1.628662e+00,-9.025988e-03,-1.517477e-02,3.416444e-03
1.628784e+00,-4.480674e-03,-1.665432e-02,6.355949e-03
1.628906e+00,-4.254888e-03,-1.139937e-02,-3.939544e-03
1.629028e+00,-5.268122e-03,-5.622919e-03,-1.320705e-03
1.629150e+00,-2.863030e-03,-8.670442e-03,-8.123759e-03
1.629272e+00,-2.319297e-03,-1.634352e-02,-1.416459e-03
1.629395e+00,-6.663703e-03,-1.472009e-02,-2.491372e-03
1.629517e+00,-1.299230e-04,-1.660160e-02,1.731536e-03
1.629639e+00,1.589599e-03,-1.192257e-02,-2.226999e-03
1.629761e+00,-4.890233e-03,-1.298402e-02,-5.673148e-03
1.629883e+00,1.767633e-03,-1.493665e-02,-4.116414e-04
1.630005e+00,-3.443668e-03,-1.734718e-02,2.179234e-04
1.630127e+00,-2.508047e-03,-1.224560e-02,-7.685710e-04
1.630249e+00,-1.434814e-03,-2.222246e-02,3.889254e-03
1.630371e+00,-1.938515e-03,-6.041379e-03,-2.691590e-03
1.630493e+00,9.853930e-04,-1.075479e-02,-9.608641e-03
1.630615e+00,-1.085302e-03,-7.167594e-03,1.312241e-03
1.630737e+00,-2.154047e-03,-1.187095e-02,-4.978745e-03
1.630859e+00,4.296549e-03,-1.022213e-02,7.593783e-04
1.630981e+00,-1.553941e-03,-1.641809e-02,3.021760e-03
1.631104e+00,-5.707761e-03,-1.903835e-02,8.804994e-04
1.631226e+00,-3.484782e-03,-1.397837e-02,-5.781232e-04
1.631348e+00,-2.969009e-03,-1.006554e-02,-2.869627e-03
1.631470e+00,-4.087846e-03,-1.124315e-02,1.332491e-03
1.631592e+00,-1.047087e-03,-1.005466e-02,-1.959043e-03
1.631714e+00,7.126530e-03,-1.245153e-02,4.114016e-03
1.631836e+00,1.419661e-03,-1.270408e-02,9.099011e-04
1.631958e+00,-2.926956e-03,-2.181093e-02,6.437506e-03
1.632080e+00,-1.496310e-03,-6.807346e-03,-1.960239e-03
1.632202e+00,9.566013e-03,-1.325800e-02,-7.049574e-04
1.632324e+00,2.897585e-03,-1.831893e-02,-2.316814e-03
1.632446e+00,-7.905860e-04,-1.458451e-02,1.214404e-03
1.632568e+00,2.393045e-03,-9.058614e-03,8.870714e-04
1.632690e+00,4.068304e-03,-4.702288e-03,3.484337e-03
1.632812e+00,-3.981045e-03,-8.111681e-03,-3.989150e-03
1.632935e+00,9.043813e-04,-1.153384e-02,-6.369452e-03
1.633057e+00,6.543577e-03,-1.165479e-02,-2.091489e-04
1.633179e+00,3.215723e-03,-1.799055e-02,-3.243654e-03
1.633301e+00,-5.856436e-05,-1.670949e-02,9.672625e-04
1.633423e+00,3.691284e-04,-2.026882e-02,-7.997858e-04
1.633545e+00,-2.903987e-03,-9.760088e-03,-5.255243e-05
1.633667e+00,-6.123055e-03,-1.250252e-02,1.206938e-03
1.633789e+00,-9.444517e-04,-4.589055e-03,2.192770e-03
1.633911e+00,3.016424e-03,-1.600798e-02,2.865433e-03
1.634033e+00,1.663762e-03,-9.513379e-03,1.302948e-03
1.634155e+00,3.817316e-03,-1.375679e-02,-1.963833e-03
1.634277e+00,2.638296e-03,-9.012914e-03,5.648319e-03
1.634399e+00,4.014272e-03,-1.401183e-02,1.865733e-04
1.634521e+00,5.163027e-03,-1.069640e-02,-4.828992e-03
1.634644e+00,-8.643392e-04,-1.176058e-02,3.851940e-04
1.634766e+00,2.981442e-03,-1.362751e-02,-6.587879e-03
1.634888e+00,1.519379e-03,-1.213014e-02,-3.080195e-03
1.635010e+00,-2.237224e-03,-1.329418e-02,7.896056e-04
1.635132e+00,-5.281938e-03,-1.933648e-02,1.045483e-03
1.635254e+00,2.546678e-03,-9.493894e-03,-3.213869e-03
1.635376e+00,3.996739e-03,-4.632347e-03,-1.082928e-03
1.635498e+00,-4.660678e-03,-3.968227e-03,2.844737e-04
1.635620e+00,3.382902e-03,-1.643331e-02,-2.867477e-04
1.635742e+00,1.627756e-03,-1.358389e-02,1.526060e-03
1.635864e+00,3.133071e-03,-7.514883e-03,4.356455e-04
1.635986e+00,4.360292e-03,-1.534922e-02,-1.593323e-03
1.636108e+00,1.657016e-03,-7.854519e-03,-3.243036e-03
1.636230e+00,-2.768608e-04,-7.033166e-03,4.877961e-03
1.636353e+00,-7.048536e-03,-1.724483e-02,-1.198803e-03
1.636475e+00,1.019743e-02,-1.334309e-02,1.930829e-03
1.636597e+00,1.443926e-03,-7.373990e-03,-5.309468e-03
1.636719e+00,1.345424e-02,-1.822317e-02,-4.971947e-03
1.636841e+00,2.976085e-03,-1.054829e-02,-4.811948e-03
1.636963e+00,2.206881e-04,-1.286514e-02,4.873629e-03
1.637085e+00,1.109019e-02,-1.911144e-02,-1.828175e-03
1.637207e+00,4.466592e-03,-7.056033e-03,1.622138e-03
1.637329e+00,-8.770114e-04,-1.151494e-02,1.407907e-03
1.637451e+00,1.851650e-03,-1.125676e-02,-4.911673e-03
1.637573e+00,2.944722e-03,-1.204161e-02,3.916165e-03
1.637695e+00,-1.907551e-03,-1.503820e-02,3.205972e-03
1.637817e+00,4.693162e-03,-1.754943e-02,-3.273560e-03
1.637939e+00,3.068118e-03,-1.459414e-02,-1.887802e-04
1.638062e+00,2.119795e-03,-7.098535e-03,3.203918e-03
1.638184e+00,-1.032506e-03,-1.110897e-02,-1.853168e-04
1.638306e+00,-2.552189e-03,-8.224578e-03,-3.883793e-03
1.638428e+00,3.053948e-04,-1.200992e-02,6.819201e-04
1.638550e+00,1.030640e-02,-1.451936e-02,2.314409e-03
1.638672e+00,6.851153e-04,-1.305201e-02,9.106363e-04
1.638794e+00,7.170526e-03,-7.158636e-03,-2.259924e-03
1.638916e+00,1.246591e-02,-1.168145e-02,-1.194566e-03
1.639038e+00,1.331423e-03,-9.994760e-03,-2.693572e-03
1.639160e+00,4.458034e-03,-5.219124e-03,-2.036373e-03
1.639282e+00,8.320606e-03,-3.409047e-03,-1.703802e-03
1.639404e+00,3.380945e-03,-1.035506e-02,8.752881e-04
1.639526e+00,1.360366e-03,-5.771702e-03,2.586455e-03
1.639648e+00,1.565206e-02,-4.233533e-03,1.762661e-04
1.639771e+00,8.614796e-03,-1.199074e-02,5.170371e-04
1.639893e+00,7.643323e-03,-1.269156e-02,-4.283987e-03
1.640015e+00,-2.997353e-03,-7.164057e-03,4.570747e-04
1.640137e+00,7.459188e-03,-8.694143e-03,3.287224e-03
1.640259e+00,7.378640e-03,-1.207253e-02,8.532748e-04
1.640381e+00,2.671004e-03,-1.223110e-02,-3.330355e-03
1.640503e+00,5.594599e-03,-4.323913e-03,-6.117791e-04
1.640625e+00,1.076402e-02,-1.127630e-02,-4.832922e-03
1.640747e+00,1.781895e-04,-3.805875e-03,2.855281e-03
1.640869e+00,5.083661e-03,-3.947361e-03,3.390387e-03
1.640991e+00,-6.599954e-04,-1.781885e-02,2.116488e-03
1.641113e+00,8.997238e-03,-2.377917e-03,-3.527879e-04
1.641235e+00,1.730567e-02,-1.586671e-02,-4.663577e-04
1.641357e+00,2.308434e-03,-7.499458e-03,2.687473e-04
1.641479e+00,-6.054164e-04,-8.103223e-03,3.932043e-04
1.641602e+00,5.362546e-03,-1.162814e-02,-1.463117e-03
1.641724e+00,1.268222e-02,-8.659359e-03,1.573749e-03
1.641846e+00,1.166316e-02,-1.194975e-02,-1.307056e-03
1.641968e+00,6.507925e-03,-8.454821e-03,1.896073e-03
1.642090e+00,2.119217e-03,-4.134116e-03,-2.619098e-03
1.642212e+00,5.899957e-03,-6.074856e-03,2.898471e-03
1.642334e+00,9.544404e-03,-8.464673e-03,1.189852e-03
1.642456e+00,6.203854e-03,-1.086641e-02,4.669460e-04
1.642578e+00,3.670931e-03,-4.895791e-03,-1.122507e-03
1.642700e+00,3.454260e-03,-8.598212e-03,-2.386947e-03
1.642822e+00,6.008274e-03,-5.573295e-03,5.907641e-03
1.642944e+00,7.983613e-03,-7.558628e-03,2.883357e-03
1.643066e+00,1.331519e-02,-5.764952e-03,-1.311004e-03
1.643188e+00,8.766356e-03,-1.143658e-02,2.607059e-03
1.643311e+00,9.003265e-03,-7.468363e-03,2.602710e-03
1.643433e+00,5.039617e-03,-1.693860e-02,8.176395e-03
1.643555e+00,1.575792e-02,-6.084199e-03,-2.802906e-03
1.643677e+00,8.420728e-03,-2.643111e-03,-2.305367e-03
1.643799e+00,8.154133e-03,-6.649743e-03,5.439816e-03
1.643921e+00,9.421374e-03,-9.876810e-03,2.215032e-04
1.644043e+00,5.229353e-03,-1.403744e-02,2.459915e-03
1.644165e+00,1.189202e-02,-8.153107e-03,4.684531e-03
1.644287e+00,6.891530e-03,-5.488191e-03,-2.887211e-03
1.644409e+00,2.778327e-03,-9.805482e-03,-1.501402e-03
1.644531e+00,3.189848e-03,-8.884219e-03,-2.191148e-04
1.644653e+00,5.765439e-03,-8.360874e-03,1.484545e-03
1.644775e+00,1.096233e-02,-2.075499e-03,-2.041331e-03
1.644897e+00,1.129661e-02,-8.887584e-03,3.143307e-03
1.645020e+00,9.663054e-03,-1.058748e-02,-5.442720e-04
1.645142e+00,9.507866e-03,-3.057034e-03,6.652763e-03
1.645264e+00,1.344410e-02,-8.253529e-03,5.520705e-04
1.645386e+00,4.303161e-03,-6.902977e-03,2.546316e-03
1.645508e+00,8.255687e-03,-5.958974e-03,4.236482e-03
1.645630e+00,1.217973e-02,-7.389182e-03,-3.373643e-03
1.645752e+00,1.573857e-02,5.668586e-04,2.175913e-03
1.645874e+00,1.742760e-02,-3.261686e-03,7.647705e-04
1.645996e+00,1.761324e-02,-7.336335e-03,1.666380e-03
1.646118e+00,1.384959e-02,-8.079509e-03,1.144995e-03
1.646240e+00,1.281344e-02,-1.285021e-02,-3.161205e-03
1.646362e+00,2.194440e-03,-6.343013e-03,2.615462e-03
1.646484e+00,9.388117e-03,-8.971053e-03,1.983180e-03
1.646606e+00,4.658658e-03,-7.994804e-03,-2.218952e-03
1.646729e+00,1.193777e-02,-2.803631e-03,1.602229e-03
1.646851e+00,8.323534e-03,-1.121818e-03,-4.572620e-03
1.646973e+00,1.216369e-02,-1.113720e-02,6.301183e-03
1.647095e+00,1.005527e-02,-9.176205e-03,1.505776e-03
1.647217e+00,7.985212e-03,-4.021966e-03,3.391627e-03
1.647339e+00,1.035912e-02,-6.589856e-03,-3.570361e-03
1.647461e+00,1.207350e-02,-4.180560e-03,2.693301e-03
1.647583e+00,1.028277e-02,-7.548384e-03,-3.679518e-03
1.647705e+00,1.015890e-02,-9.754034e-03,-5.112209e-04
1.647827e+00,8.547865e-03,-1.987994e-03,4.970304e-03
1.647949e+00,1.272002e-02,-2.527145e-03,-2.178147e-03
1.648071e+00,1.165706e-02,-8.693714e-03,-2.292490e-03
1.648193e+00,1.522858e-02,4.887372e-03,6.349012e-04
1.648315e+00,5.623848e-03,-7.098316e-03,-5.313258e-03
1.648438e+00,7.943771e-03,-5.233845e-03,-6.671946e-04
1.648560e+00,1.495981e-02,-4.265966e-04,-6.168103e-03
1.648682e+00,1.121278e-02,-8.026581e-03,-6.936042e-04
1.648804e+00,8.216778e-03,-7.263271e-03,-1.077786e-03
1.648926e+00,1.523346e-02,-1.428166e-03,-2.004245e-04
1.649048e+00,1.060613e-03,-3.178189e-03,-5.178448e-03
1.649170e+00,2.047711e-02,-5.096829e-03,-5.924441e-04
1.649292e+00,5.644764e-03,-5.344379e-03,-5.866575e-03
1.649414e+00,9.504178e-03,-7.718599e-03,9.906983e-05
1.649536e+00,1.062510e-02,-5.247802e-03,3.927344e-04
1.649658e+00,9.046424e-03,2.328345e-04,3.656253e-03
1.649780e+00,9.729979e-03,-1.816277e-03,-3.698261e-03
1.649902e+00,8.629499e-03,-7.911989e-03,1.041039e-03
1.650024e+00,6.022869e-03,2.051314e-04,1.044636e-03
1.650146e+00,8.648069e-03,-2.339742e-03,1.202772e-03
1.650269e+00,9.277712e-03,-2.422260e-03,-5.801831e-03
1.650391e+00,1.223389e-02,3.566791e-04,-1.787311e-03
1.650513e+00,1.804484e-02,-2.401822e-03,-2.650997e-03
1.650635e+00,8.536768e-03,-1.983196e-03,2.562380e-04
1.650757e+00,1.467375e-02,-8.867433e-03,4.601195e-03
1.650879e+00,1.145085e-02,4.096057e-03,-9.860478e-04
1.651001e+00,8.381953e-03,-3.262764e-03,-1.418923e-04
1.651123e+00,1.642587e-02,6.149935e-04,-3.703411e-03
1.651245e+00,1.049742e-02,-3.220910e-03,-2.160496e-03
1.651367e+00,1.395466e-02,-7.175853e-03,-1.312262e-03
1.651489e+00,7.877086e-03,3.868800e-04,4.910947e-03
1.651611e+00,4.784316e-03,-3.606477e-03,3.770416e-03
1.651733e+00,1.464575e-02,-8.265702e-03,4.100227e-03
1.651855e+00,9.365686e-03,2.190441e-03,1.805357e-03
1.651978e+00,1.716391e-02,1.044564e-04,8.176859e-04
1.652100e+00,1.018262e-02,4.733697e-03,-4.711794e-03
1.652222e+00,1.087208e-02,1.380262e-03,-7.856347e-04
1.652344e+00,3.650260e-03,-2.365196e-03,-1.386732e-03
1.652466e+00,4.806127e-03,-6.735821e-03,-1.647212e-03
1.652588e+00,8.265884e-03,3.999634e-03,3.092809e-03
1.652710e+00,1.676034e-02,-1.514714e-03,-2.926530e-04
1.652832e+00,1.127909e-02,-4.163818e-03,2.243353e-03
1.652954e+00,1.033962e-02,2.865415e-03,-2.643994e-03
1.653076e+00,1.233173e-02,1.282677e-03,-1.329254e-03
1.653198e+00,1.358194e-02,-1.004631e-03,-6.423235e-04
1.653320e+00,1.442754e-02,-4.378762e-04,-4.764146e-03
1.653442e+00,1.523653e-02,-7.112485e-04,1.166115e-03
1.653564e+00,1.421969e-02,-2.057549e-03,-8.404285e-03
1.653687e+00,1.097283e-02,5.169018e-03,3.045209e-03
1.653809e+00,1.558400e-02,-2.541465e-03,7.261663e-04
1.653931e+00,6.091517e-03,-2.336147e-03,1.376426e-03
1.654053e+00,1.062365e-02,1.344480e-03,-1.950933e-03
1.654175e+00,7.969204e-03,2.121623e-03,-2.379477e-03
1.654297e+00,1.181165e-02,-5.069335e-04,3.068463e-03
1.654419e+00,8.281219e-03,3.030131e-03,2.029256e-03
1.654541e+00,3.812963e-03,1.004651e-03,5.817898e-04
1.654663e+00,5.513300e-03,2.668715e-04,1.237660e-03
1.654785e+00,1.028768e-02,6.157719e-04,-6.846883e-04
1.654907e+00,1.468019e-02,-3.216928e-03,2.728313e-03
1.655029e+00,1.058650e-02,8.570943e-03,3.308794e-03
1.655151e+00,1.810732e-02,2.913122e-03,-1.348553e-03
1.655273e+00,4.036532e-03,5.790580e-04,5.675669e-03
1.655396e+00,7.621810e-03,3.416641e-03,-9.738054e-04
1.655518e+00,1.099384e-02,8.370762e-03,2.547591e-03
1.655640e+00,1.425179e-02,2.489817e-03,2.301428e-03
1.655762e+00,1.284956e-02,6.277805e-03,2.228089e-03
1.655884e+00,8.578303e-03,-4.360906e-03,1.035281e-03
1.656006e+00,1.114903e-02,-1.618824e-03,-3.216131e-03
1.656128e+00,9.547928e-03,5.189329e-03,1.048903e-03
1.656250e+00,1.271431e-02,-1.504554e-03,2.652946e-03
1.656372e+00,1.234631e-02,-4.601635e-03,8.468004e-04
1.656494e+00,1.410719e-02,6.593950e-03,-2.327280e-03
1.656616e+00,8.574111e-03,-4.790786e-04,1.289812e-03
1.656738e+00,1.005108e-02,2.702642e-03,-1.595164e-04
1.656860e+00,8.003028e-03,3.449772e-03,4.172930e-03
1.656982e+00,1.059278e-02,7.401691e-03,1.126744e-03
1.657104e+00,1.140000e-02,1.524526e-03,-2.088017e-03
1.657227e+00,9.128726e-03,5.734214e-03,1.751654e-03
1.657349e+00,1.291677e-02,5.681423e-03,2.433513e-03
1.657471e+00,1.276164e-02,6.820921e-03,4.887271e-03
1.657593e+00,1.375868e-02,8.219014e-03,-6.152201e-03
1.657715e+00,1.772844e-02,6.525741e-03,-1.641853e-03
1.657837e+00,1.324236e-02,-1.056847e-03,-2.117268e-03
1.657959e+00,8.962741e-03,1.026889e-02,3.104788e-03
1.658081e+00,1.215980e-02,2.030909e-03,8.218223e-03
1.658203e+00,1.114229e-02,1.690357e-03,3.745583e-03
1.658325e+00,8.783549e-03,4.802853e-03,-4.032832e-03
1.658447e+00,1.133176e-02,4.535889e-03,1.762484e-03
1.658569e+00,1.419478e-02,7.802134e-03,5.687143e-04
1.658691e+00,1.455530e-02,1.504597e-03,-4.283865e-03
1.658813e+00,1.050565e-02,1.088039e-03,-8.696788e-04
1.658936e+00,1.108634e-02,2.118428e-03,-6.995195e-03
1.659058e+00,3.014124e-03,5.072448e-03,-1.583528e-03
1.659180e+00,1.049470e-02,1.276852e-02,1.068744e-03
1.659302e+00,1.312677e-02,8.842979e-03,2.132969e-03
1.659424e+00,1.598134e-02,1.185013e-03,-1.618418e-03
1.659546e+00,3.837107e-03,6.582702e-03,-1.720879e-03
1.659668e+00,1.205120e-02,8.721130e-03,4.692734e-03
1.659790e+00,6.597743e-03,6.834323e-03,-9.093445e-04
1.659912e+00,9.557060e-03,1.034020e-02,1.821526e-03
1.660034e+00,9.727634e-03,9.193563e-03,-3.621245e-03
1.660156e+00,6.959417e-03,-4.526606e-03,5.783307e-04
1.660278e+00,1.518438e-02,3.469301e-03,3.721787e-03
1.660400e+00,7.920096e-03,3.758014e-03,2.016471e-03
1.660522e+00,1.206315e-02,1.121792e-02,4.624400e-04
1.660645e+00,1.604727e-02,3.358771e-03,-3.992916e-04
1.660767e+00,1.697153e-02,-2.918725e-04,-2.429623e-03
1.660889e+00,1.235659e-02,1.020135e-02,-3.492637e-03
1.661011e+00,6.577010e-03,1.098477e-02,-4.052641e-04
1.661133e+00,1.571906e-02,-1.407663e-03,-2.159201e-03
1.661255e+00,8.892540e-03,6.028886e-03,4.379392e-04
1.661377e+00,9.775139e-03,5.453245e-03,-2.228610e-03
1.661499e+00,5.934533e-03,8.081459e-03,4.997483e-06
1.661621e+00,5.475525e-03,8.934081e-03,-5.286532e-03
1.661743e+00,9.494902e-03,2.183125e-03,-6.046835e-04
1.661865e+00,1.055374e-02,1.715271e-03,6.131907e-03
1.661987e+00,8.167231e-04,4.913726e-03,3.153696e-03
1.662109e+00,5.123512e-03,2.233218e-03,1.282232e-04
1.662231e+00,2.997522e-03,1.073103e-02,-2.295537e-03
1.662354e+00,5.724199e-03,6.040070e-03,-2.619414e-04
1.662476e+00,6.058560e-03,7.959244e-03,-4.053965e-04
1.662598e+00,5.981656e-03,4.202469e-03,-1.722100e-03
1.662720e+00,1.072939e-02,1.079199e-02,1.525799e-04
1.662842e+00,7.656984e-03,5.252707e-03,-1.675812e-03
1.662964e+00,4.083336e-03,9.840305e-03,9.579646e-04
1.663086e+00,6.631564e-03,8.476336e-03,-8.858796e-04
1.663208e+00,1.178780e-02,3.453190e-03,7.010839e-04
1.663330e+00,2.007159e-03,5.813189e-03,-7.425291e-03
1.663452e+00,1.045575e-02,7.492594e-03,6.877231e-04
1.663574e+00,4.087492e-03,6.242988e-03,2.079790e-03
1.663696e+00,8.074618e-03,5.090672e-03,-1.832383e-03
1.663818e+00,6.601636e-03,9.340417e-03,1.870550e-03
1.663940e+00,1.302798e-02,5.691845e-03,-4.614447e-04
1.664062e+00,3.054125e-03,5.839310e-03,2.144638e-03
1.664185e+00,7.047500e-03,3.388415e-03,-2.489027e-03
1.664307e+00,7.374505e-03,9.184949e-03,-5.693645e-04
1.664429e+00,1.309705e-02,3.776705e-03,8.591209e-04
1.664551e+00,8.262587e-03,1.498282e-02,-8.461267e-04
1.664673e+00,1.129310e-02,5.288842e-03,-2.765288e-03
1.664795e+00,7.991950e-03,6.696935e-03,-9.960209e-04
1.664917e+00,8.397036e-03,7.106332e-03,-1.077321e-03
1.665039e+00,5.213662e-03,8.870795e-03,-4.959250e-03
1.665161e+00,2.617293e-03,3.781671e-03,8.376924e-04
1.665283e+00,8.000920e-03,3.281543e-03,-3.076566e-03
1.665405e+00,7.144017e-03,9.456172e-03,6.585001e-04
1.665527e+00,1.123328e-02,1.854548e-02,-3.613426e-04
1.665649e+00,1.109692e-02,1.243852e-02,1.650975e-03
1.665771e+00,1.113066e-03,7.239040e-03,1.720868e-03
1.665894e+00,6.106532e-03,4.004081e-03,-5.914063e-03
1.666016e+00,7.566383e-03,7.154817e-03,-9.805337e-04
1.666138e+00,-6.343358e-03,1.148506e-02,-1.973354e-03
1.666260e+00,1.123745e-02,4.000868e-03,4.714100e-04
1.666382e+00,1.103161e-02,6.637486e-03,3.399726e-03
1.666504e+00,7.306716e-03,1.309681e-02,3.013667e-04
1.666626e+00,5.414076e-03,1.040935e-02,3.677611e-03
1.666748e+00,1.274829e-02,7.649942e-03,-9.919653e-04
1.666870e+00,7.059425e-03,8.644691e-03,7.066340e-04
1.666992e+00,3.137356e-03,1.017946e-02,4.547811e-03
1.667114e+00,9.153690e-03,8.304072e-03,-2.673714e-03
1.667236e+00,1.918876e-03,8.671388e-03,5.768421e-04
1.667358e+00,2.951036e-03,-7.369186e-04,-2.307160e-04
1.667480e+00,4.090043e-03,9.220198e-03,4.810503e-03
1.667603e+00,3.710284e-03,9.633516e-03,-2.551238e-03
1.667725e+00,5.648868e-03,2.288229e-02,1.599737e-03
1.667847e+00,2.595783e-03,1.607969e-02,-2.049056e-03
1.667969e+00,4.987866e-03,1.636859e-02,1.025530e-03
1.668091e+00,1.725443e-03,1.440896e-02,-1.196861e-03
1.668213e+00,5.272081e-03,1.366602e-02,-1.887563e-03
1.668335e+00,-3.301757e-04,9.984035e-03,1.065920e-04
1.668457e+00,6.729395e-04,8.000161e-03,-8.975105e-04
1.668579e+00,4.775140e-03,2.628121e-03,-1.131752e-03
1.668701e+00,9.666137e-03,1.000703e-02,-8.066893e-03
1.668823e+00,1.291295e-03,2.370124e-02,-6.216663e-04
1.668945e+00,7.680595e-03,9.903403e-03,-2.890579e-03
1.669067e+00,1.531639e-03,1.028120e-02,2.824451e-03
1.669189e+00,-9.608542e-04,1.029436e-02,1.113818e-03
1.669312e+00,5.608424e-03,6.792371e-03,8.085030e-03
1.669434e+00,1.562246e-03,1.265201e-02,-2.853664e-03
1.669556e+00,5.740134e-03,9.802661e-03,1.340727e-03
1.669678e+00,3.870041e-03,1.375738e-02,3.108213e-03
1.669800e+00,4.357254e-04,1.018485e-02,1.748547e-03
1.669922e+00,5.668526e-03,5.096639e-03,1.341513e-03
1.670044e+00,-5.050871e-03,1.113696e-02,8.710487e-04
1.670166e+00,1.035056e-02,6.781375e-03,-3.973244e-03
1.670288e+00,-1.153965e-03,3.476100e-03,8.244762e-03
1.670410e+00,-5.794664e-03,6.013938e-03,3.579841e-03
1.670532e+00,1.024153e-03,6.519402e-03,2.045441e-03
1.670654e+00,9.408979e-03,1.001901e-02,2.490636e-03
1.670776e+00,9.806696e-03,1.646621e-02,1.056796e-03
1.670898e+00,5.378190e-03,9.324366e-03,5.931603e-03
1.671021e+00,4.560882e-03,3.716110e-03,-6.534416e-04
1.671143e+00,1.364256e-04,1.141047e-02,3.248955e-03
1.671265e+00,8.370305e-03,1.240945e-02,-1.232777e-03
1.671387e+00,1.633059e-03,9.541033e-03,-9.979714e-04
1.671509e+00,8.193885e-04,4.533682e-03,9.305343e-04
1.671631e+00,7.791498e-03,5.931840e-03,2.938082e-03
1.671753e+00,9.851694e-03,6.268737e-03,-3.741259e-03
1.671875e+00,-3.953529e-04,1.459921e-02,2.792925e-03
1.671997e+00,2.370603e-03,6.648700e-03,-2.261813e-03
1.672119e+00,-1.494116e-03,5.866414e-03,1.906385e-03
1.672241e+00,3.077492e-03,1.046653e-02,-2.669945e-03
1.672363e+00,-3.360703e-03,7.959992e-03,1.035289e-03
1.672485e+00,-4.930087e-04,1.087923e-02,-4.892598e-03
1.672607e+00,2.272844e-03,1.207468e-02,-8.927666e-04
1.672729e+00,2.043250e-03,1.224282e-02,3.098515e-03
1.672852e+00,2.922451e-03,1.681985e-02,1.482909e-03
1.672974e+00,4.003574e-03,1.315884e-02,1.433436e-03
1.673096e+00,4.391641e-03,1.435492e-02,1.159305e-05
1.673218e+00,-9.792741e-03,9.068235e-03,3.793443e-04
1.673340e+00,-1.650642e-03,9.087978e-03,3.063070e-03
1.673462e+00,3.358337e-03,1.942468e-02,-1.759290e-04
1.673584e+00,-2.437888e-03,6.741017e-03,6.017197e-03
1.673706e+00,-3.295345e-03,1.384294e-02,-2.021528e-03
1.673828e+00,-5.160109e-03,2.623119e-03,-2.598603e-03
1.673950e+00,4.442454e-04,1.187394e-02,-1.488176e-03
1.674072e+00,-4.305286e-04,1.813712e-02,6.173232e-03
1.674194e+00,-1.880575e-03,1.170175e-02,4.509995e-03
1.674316e+00,4.527329e-03,1.144348e-02,-5.475027e-04
1.674438e+00,-9.196401e-04,1.585259e-02,1.908729e-04
1.674561e+00,1.548818e-03,1.182952e-02,1.293935e-03
1.674683e+00,-5.869069e-03,1.197973e-02,1.419569e-03
